"User","Source","Time","EventType","Controller"
"313315147","LASAUTH02","9/20/2018 7:53:38 PM","Lockout","LASAUTH01"
"316660572","LASAUTH01","9/21/2018 12:18:56 AM","Lockout","LASAUTH01"
"316660572","Unlocked By: mwimberley","9/21/2018 12:40:14 AM","Unlock","LASAUTH02"
"313445235","LASAUTH01","9/21/2018 4:01:48 AM","Lockout","LASAUTH01"
"313555621","LASAUTH01","9/21/2018 4:09:40 AM","Lockout","LASAUTH01"
"313555621","LASAUTH01","9/21/2018 4:09:40 AM","Lockout","LASAUTH01"
"313555621","Unlocked By: mwimberley","9/21/2018 4:12:53 AM","Unlock","LASAUTH02"
"313555621","Unlocked By: mwimberley","9/21/2018 4:13:13 AM","Unlock","LASAUTH02"
"316941293","Unlocked By: mwimberley","9/21/2018 4:13:41 AM","Unlock","LASAUTH02"
"313445235","Unlocked By: mwimberley","9/21/2018 4:41:00 AM","Unlock","LASAUTH02"
"316755654","LASAUTH01","9/21/2018 5:02:16 AM","Lockout","LASAUTH01"
"316871117","LASAUTH01","9/21/2018 5:03:36 AM","Lockout","LASAUTH01"
"316871117","Unlocked By: KMartindale","9/21/2018 5:06:25 AM","Unlock","LASAUTH02"
"316871117","LASAUTH02","9/21/2018 5:07:47 AM","Lockout","LASAUTH02"
"316755654","Unlocked By: KMartindale","9/21/2018 5:08:35 AM","Unlock","LASAUTH02"
"316871117","Unlocked By: KMartindale","9/21/2018 5:09:55 AM","Unlock","LASAUTH02"
"316871117","Unlocked By: KMartindale","9/21/2018 5:09:55 AM","Unlock","LASAUTH02"
"317037166","Unlocked By: KMartindale","9/21/2018 5:13:46 AM","Unlock","LASAUTH02"
"316725442","LASAUTH01","9/21/2018 5:15:32 AM","Lockout","LASAUTH01"
"316821133","LASAUTH02","9/21/2018 5:16:23 AM","Lockout","LASAUTH02"
"316755704","LASAUTH02","9/21/2018 5:17:13 AM","Lockout","LASAUTH01"
"316725442","Unlocked By: KMartindale","9/21/2018 5:21:28 AM","Unlock","LASAUTH02"
"316755704","Unlocked By: KMartindale","9/21/2018 5:23:05 AM","Unlock","LASAUTH02"
"316821133","Unlocked By: KMartindale","9/21/2018 5:24:36 AM","Unlock","LASAUTH02"
"316821133","Unlocked By: KMartindale","9/21/2018 5:24:36 AM","Unlock","LASAUTH02"
"313555621","Unlocked By: KMartindale","9/21/2018 5:26:21 AM","Unlock","LASAUTH02"
"317066552","LASAUTH01","9/21/2018 5:28:42 AM","Lockout","LASAUTH01"
"317066552","Unlocked By: KMartindale","9/21/2018 5:30:51 AM","Unlock","LASAUTH02"
"313059983","Unlocked By: KMartindale","9/21/2018 5:40:42 AM","Unlock","LASAUTH02"
"316981225","LASAUTH02","9/21/2018 5:42:43 AM","Lockout","LASAUTH01"
"316981225","Unlocked By: KMartindale","9/21/2018 5:49:33 AM","Unlock","LASAUTH02"
"316981225","Unlocked By: KMartindale","9/21/2018 5:49:33 AM","Unlock","LASAUTH02"
"317056337","LASAUTH01","9/21/2018 5:54:32 AM","Lockout","LASAUTH01"
"317056337","LASAUTH01","9/21/2018 5:54:32 AM","Lockout","LASAUTH01"
"312679872","LASAUTH01","9/21/2018 5:57:54 AM","Lockout","LASAUTH01"
"312679872","Unlocked By: KMartindale","9/21/2018 5:59:48 AM","Unlock","LASAUTH02"
"312679872","Unlocked By: KMartindale","9/21/2018 5:59:48 AM","Unlock","LASAUTH02"
"317056337","Unlocked By: KMartindale","9/21/2018 6:05:11 AM","Unlock","LASAUTH02"
"313555932","LASAUTH02","9/21/2018 6:56:48 AM","Lockout","LASAUTH02"
"317032499","Unlocked By: Disacoff","9/21/2018 8:01:21 AM","Unlock","LASAUTH01"
"312984969 ","LASAUTH02","9/21/2018 8:13:08 AM","Lockout","LASAUTH02"
"317031867","LASAUTH01","9/21/2018 8:18:43 AM","Lockout","LASAUTH01"
"317031867","Unlocked By: listonw","9/21/2018 8:22:04 AM","Unlock","LASAUTH01"
"317032499","Unlocked By: listonw","9/21/2018 8:30:47 AM","Unlock","LASAUTH01"
"316801337","LASAUTH02","9/21/2018 9:09:34 AM","Lockout","LASAUTH02"
"316801337","LASAUTH02","9/21/2018 9:09:34 AM","Lockout","LASAUTH02"
"312164368","INGS01P009CCC30","9/21/2018 9:13:46 AM","Lockout","LASAUTH01"
"312164368","Unlocked By: KMartindale","9/21/2018 9:16:45 AM","Unlock","LASAUTH02"
"316801337","Unlocked By: listonw","9/21/2018 9:23:20 AM","Unlock","LASAUTH01"
"313044776","Unlocked By: listonw","9/21/2018 9:32:29 AM","Unlock","LASAUTH01"
"3107","LASAUTH01","9/21/2018 9:56:00 AM","Lockout","LASAUTH01"
"3107","Unlocked By: listonw","9/21/2018 9:56:50 AM","Unlock","LASAUTH01"
"316649581","LASAUTH02","9/21/2018 10:07:56 AM","Lockout","LASAUTH02"
"316649581","Unlocked By: listonw","9/21/2018 10:16:26 AM","Unlock","LASAUTH01"
"316786014","LASAUTH01","9/21/2018 10:40:01 AM","Lockout","LASAUTH01"
"316786014","Unlocked By: listonw","9/21/2018 10:43:21 AM","Unlock","LASAUTH01"
"46754990","LASAUTH02","9/21/2018 10:59:38 AM","Lockout","LASAUTH02"
"46754990","LASAUTH02","9/21/2018 10:59:38 AM","Lockout","LASAUTH02"
"317056219","LASAUTH01","9/21/2018 11:22:15 AM","Lockout","LASAUTH01"
"317056219","Unlocked By: Disacoff","9/21/2018 11:35:41 AM","Unlock","LASAUTH01"
"317056561","Unlocked By: Disacoff","9/21/2018 12:13:36 PM","Unlock","LASAUTH01"
"317036478","LASAUTH01","9/21/2018 12:15:51 PM","Lockout","LASAUTH01"
"317036478","Unlocked By: Disacoff","9/21/2018 1:08:29 PM","Unlock","LASAUTH01"
"317027468","LASAUTH01","9/21/2018 1:23:42 PM","Lockout","LASAUTH01"
"316981235","LASAUTH02","9/21/2018 1:34:30 PM","Lockout","LASAUTH02"
"316981235","LASAUTH02","9/21/2018 1:34:30 PM","Lockout","LASAUTH02"
"317026139","LASAUTH01","9/21/2018 1:45:14 PM","Lockout","LASAUTH01"
"316981235","LASAUTH02","9/21/2018 2:17:11 PM","Lockout","LASAUTH02"
"316981235","Unlocked By: listonw","9/21/2018 2:24:13 PM","Unlock","LASAUTH01"
"316981235","Unlocked By: listonw","9/21/2018 2:24:13 PM","Unlock","LASAUTH01"
"316740652","LASAUTH01","9/21/2018 2:47:04 PM","Lockout","LASAUTH01"
"316740652","Unlocked By: listonw","9/21/2018 2:47:31 PM","Unlock","LASAUTH01"
"313520295","LASAUTH01","9/21/2018 3:15:03 PM","Lockout","LASAUTH01"
"316831184","LASAUTH01","9/21/2018 3:20:10 PM","Lockout","LASAUTH01"
"316831184","Unlocked By: Disacoff","9/21/2018 3:29:56 PM","Unlock","LASAUTH01"
"316831184","Unlocked By: Disacoff","9/21/2018 3:29:56 PM","Unlock","LASAUTH01"
"313520295","Unlocked By: Disacoff","9/21/2018 3:33:23 PM","Unlock","LASAUTH01"
"316831167","LASAUTH02","9/21/2018 4:59:40 PM","Lockout","LASAUTH02"
"316831167","LASAUTH02","9/21/2018 4:59:40 PM","Lockout","LASAUTH02"
"312799807","LASAUTH02","9/21/2018 5:10:10 PM","Lockout","LASAUTH02"
"312799807","Unlocked By: kholmes","9/21/2018 5:38:45 PM","Unlock","LASAUTH01"
"317037232","LASAUTH01","9/21/2018 6:43:33 PM","Lockout","LASAUTH01"
"313560935","LASAUTH02","9/22/2018 1:24:51 AM","Lockout","LASAUTH02"
"313560935","LASAUTH02","9/22/2018 1:24:51 AM","Lockout","LASAUTH02"
"313560935","Unlocked By: mwimberley","9/22/2018 1:32:18 AM","Unlock","LASAUTH02"
"309950409","LASAUTH02","9/22/2018 3:35:34 AM","Lockout","LASAUTH02"
"309950409","Unlocked By: mwimberley","9/22/2018 4:18:47 AM","Unlock","LASAUTH02"
"317027180","LASAUTH02","9/22/2018 4:55:21 AM","Lockout","LASAUTH02"
"317027180","Unlocked By: schiffa","9/22/2018 5:04:40 AM","Unlock","LASAUTH02"
"317027180","Unlocked By: schiffa","9/22/2018 5:04:40 AM","Unlock","LASAUTH02"
"317027180","LASAUTH01","9/22/2018 5:06:38 AM","Lockout","LASAUTH01"
"317056285","LASAUTH02","9/22/2018 5:07:54 AM","Lockout","LASAUTH02"
"317027180","Unlocked By: mwimberley","9/22/2018 5:08:47 AM","Unlock","LASAUTH02"
"317046268","LASAUTH01","9/22/2018 5:10:13 AM","Lockout","LASAUTH01"
"317056285","Unlocked By: schiffa","9/22/2018 5:11:01 AM","Unlock","LASAUTH02"
"317046268","Unlocked By: gerenag","9/22/2018 5:11:30 AM","Unlock","LASAUTH01"
"317027180","LASAUTH01","9/22/2018 5:11:59 AM","Lockout","LASAUTH01"
"317027180","Unlocked By: mwimberley","9/22/2018 5:14:09 AM","Unlock","LASAUTH02"
"317027180","Unlocked By: mwimberley","9/22/2018 5:14:09 AM","Unlock","LASAUTH02"
"313305148","LASAUTH02","9/22/2018 5:17:59 AM","Lockout","LASAUTH01"
"313305148","Unlocked By: gerenag","9/22/2018 5:22:40 AM","Unlock","LASAUTH01"
"313305148","LASAUTH02","9/22/2018 5:28:49 AM","Lockout","LASAUTH01"
"313305148","Unlocked By: schiffa","9/22/2018 5:30:56 AM","Unlock","LASAUTH02"
"313305148","LASAUTH02","9/22/2018 5:33:42 AM","Lockout","LASAUTH01"
"313305148","Unlocked By: schiffa","9/22/2018 5:35:30 AM","Unlock","LASAUTH02"
"317066493","LASAUTH01","9/22/2018 6:31:03 AM","Lockout","LASAUTH01"
"317066493","Unlocked By: schiffa","9/22/2018 6:34:33 AM","Unlock","LASAUTH02"
"317066493","Unlocked By: schiffa","9/22/2018 6:34:33 AM","Unlock","LASAUTH02"
"313540554","DESKTOP-LL4L208","9/22/2018 6:46:10 AM","Lockout","LASAUTH02"
"317031868","LASAUTH01","9/22/2018 7:34:21 AM","Lockout","LASAUTH01"
"317031868","LASAUTH01","9/22/2018 7:34:21 AM","Lockout","LASAUTH01"
"317031868","Unlocked By: probstl","9/22/2018 7:36:08 AM","Unlock","LASAUTH01"
"317032499","LASAUTH01","9/22/2018 7:39:36 AM","Lockout","LASAUTH01"
"317032499","LASAUTH01","9/22/2018 7:39:36 AM","Lockout","LASAUTH01"
"317027629","Unlocked By: KMartindale","9/22/2018 8:23:49 AM","Unlock","LASAUTH02"
"316644747","LASAUTH02","9/22/2018 9:40:34 AM","Lockout","LASAUTH02"
"316644747","Unlocked By: KMartindale","9/22/2018 9:46:21 AM","Unlock","LASAUTH02"
"316781040","LASAUTH01","9/22/2018 10:55:26 AM","Lockout","LASAUTH01"
"316781040","Unlocked By: KMartindale","9/22/2018 10:57:20 AM","Unlock","LASAUTH02"
"311954288","LASAUTH01","9/22/2018 11:51:58 AM","Lockout","LASAUTH01"
"317027629","LASAUTH01","9/22/2018 12:42:25 PM","Lockout","LASAUTH01"
"317027629","Unlocked By: lanej","9/22/2018 12:44:20 PM","Unlock","LASAUTH02"
"317027629","LASAUTH01","9/22/2018 12:44:44 PM","Lockout","LASAUTH01"
"317027629","Unlocked By: lanej","9/22/2018 12:45:02 PM","Unlock","LASAUTH02"
"317027629","Unlocked By: lanej","9/22/2018 12:44:20 PM","Unlock","LASAUTH02"
"317027629","LASAUTH01","9/22/2018 12:44:44 PM","Lockout","LASAUTH01"
"317027629","Unlocked By: lanej","9/22/2018 12:45:02 PM","Unlock","LASAUTH02"
"312679872","LASAUTH02","9/22/2018 2:47:51 PM","Lockout","LASAUTH02"
"317037167","LASAUTH01","9/22/2018 2:49:37 PM","Lockout","LASAUTH01"
"317037167","LASAUTH01","9/22/2018 2:49:37 PM","Lockout","LASAUTH01"
"312984957 ","LASAUTH01","9/22/2018 3:46:43 PM","Lockout","LASAUTH01"
"317032421","LASAUTH01","9/23/2018 4:26:20 AM","Lockout","LASAUTH01"
"317031688","LASAUTH01","9/23/2018 4:36:27 AM","Lockout","LASAUTH01"
"317031688","Unlocked By: mwimberley","9/23/2018 4:38:29 AM","Unlock","LASAUTH01"
"317031688","LASAUTH01","9/23/2018 4:40:03 AM","Lockout","LASAUTH01"
"317031688","Unlocked By: mwimberley","9/23/2018 4:43:20 AM","Unlock","LASAUTH01"
"317031688","Unlocked By: mwimberley","9/23/2018 4:43:57 AM","Unlock","LASAUTH01"
"317032421","Unlocked By: munr","9/23/2018 4:53:46 AM","Unlock","LASAUTH01"
"316760796","LASAUTH01","9/23/2018 4:56:08 AM","Lockout","LASAUTH01"
"313505289","Unlocked By: mwimberley","9/23/2018 5:00:40 AM","Unlock","LASAUTH01"
"316760796","Unlocked By: munr","9/23/2018 5:10:16 AM","Unlock","LASAUTH01"
"317071606","LASAUTH02","9/23/2018 5:35:59 AM","Lockout","LASAUTH02"
"317071606","Unlocked By: mwimberley","9/23/2018 5:51:00 AM","Unlock","LASAUTH01"
"317016160","LASAUTH02","9/23/2018 6:05:56 AM","Lockout","LASAUTH02"
"317016160","Unlocked By: munr","9/23/2018 6:07:11 AM","Unlock","LASAUTH01"
"313505844","LASAUTH01","9/23/2018 6:25:36 AM","Lockout","LASAUTH01"
"313505844","Unlocked By: munr","9/23/2018 6:47:36 AM","Unlock","LASAUTH01"
"312504515","LASAUTH02","9/23/2018 7:22:14 AM","Lockout","LASAUTH02"
"312504515","Unlocked By: sbonar","9/23/2018 7:23:37 AM","Unlock","LASAUTH01"
"309951566","LASAUTH02","9/23/2018 10:27:46 AM","Lockout","LASAUTH01"
"309951566","Unlocked By: probstl","9/23/2018 10:42:35 AM","Unlock","LASAUTH01"
"316781427","LASAUTH02","9/23/2018 11:47:52 AM","Lockout","LASAUTH02"
"317027145","LASAUTH02","9/23/2018 1:11:14 PM","Lockout","LASAUTH02"
"316745636","LASAUTH02","9/23/2018 1:59:14 PM","Lockout","LASAUTH01"
"316745636","LASAUTH02","9/23/2018 1:59:14 PM","Lockout","LASAUTH01"
"316660484","LASAUTH01","9/23/2018 2:12:21 PM","Lockout","LASAUTH01"
"316660484","Unlocked By: sbonar","9/23/2018 2:16:38 PM","Unlock","LASAUTH01"
"313154983","LASAUTH01","9/23/2018 2:19:49 PM","Lockout","LASAUTH01"
"313154983","LASAUTH01","9/23/2018 2:19:49 PM","Lockout","LASAUTH01"
"313520928","LASAUTH02","9/23/2018 3:10:41 PM","Lockout","LASAUTH02"
"313154983","Unlocked By: sbonar","9/23/2018 3:32:33 PM","Unlock","LASAUTH01"
"313154983","LASAUTH01","9/23/2018 3:34:35 PM","Lockout","LASAUTH01"
"312564485","LASAUTH01","9/23/2018 3:34:40 PM","Lockout","LASAUTH01"
"313154983","LASAUTH01","9/23/2018 3:34:35 PM","Lockout","LASAUTH01"
"312564485","LASAUTH01","9/23/2018 3:34:40 PM","Lockout","LASAUTH01"
"313154983","Unlocked By: probstl","9/23/2018 3:51:05 PM","Unlock","LASAUTH01"
"313154983","LASAUTH02","9/23/2018 3:56:53 PM","Lockout","LASAUTH02"
"313154983","Unlocked By: probstl","9/23/2018 3:59:15 PM","Unlock","LASAUTH01"
"313154983","Unlocked By: probstl","9/23/2018 3:59:15 PM","Unlock","LASAUTH01"
"312860089","LASAUTH02","9/23/2018 10:09:46 PM","Lockout","LASAUTH02"
"312860089","LASAUTH02","9/23/2018 10:09:46 PM","Lockout","LASAUTH02"
"312860089","Unlocked By: davisc","9/23/2018 10:23:28 PM","Unlock","LASAUTH01"
"310392670","LASAUTH02","9/24/2018 1:51:13 AM","Lockout","LASAUTH02"
"311318827","LASAUTH01","9/24/2018 1:58:29 AM","Lockout","LASAUTH01"
"317046490","LASAUTH02","9/24/2018 2:59:00 AM","Lockout","LASAUTH02"
"317046490","LASAUTH02","9/24/2018 2:59:00 AM","Lockout","LASAUTH02"
"317046490","Unlocked By: munr","9/24/2018 3:23:22 AM","Unlock","LASAUTH01"
"317027247","ETNCCS-AP-15004","9/24/2018 3:56:08 AM","Lockout","LASAUTH02"
"313350157","LASAUTH01","9/24/2018 4:33:44 AM","Lockout","LASAUTH01"
"313265276","LASAUTH01","9/24/2018 4:41:29 AM","Lockout","LASAUTH01"
"313350157","Unlocked By: davisc","9/24/2018 4:52:57 AM","Unlock","LASAUTH01"
"313350157","LASAUTH02","9/24/2018 4:55:51 AM","Lockout","LASAUTH01"
"313350157","Unlocked By: davisc","9/24/2018 4:58:10 AM","Unlock","LASAUTH01"
"317026517","LASAUTH02","9/24/2018 4:59:19 AM","Lockout","LASAUTH02"
"317026517","LASAUTH02","9/24/2018 4:59:19 AM","Lockout","LASAUTH02"
"317036435","LASAUTH02","9/24/2018 5:02:57 AM","Lockout","LASAUTH01"
"317036435","Unlocked By: munr","9/24/2018 5:12:20 AM","Unlock","LASAUTH01"
"313505289","LASAUTH02","9/24/2018 5:12:42 AM","Lockout","LASAUTH02"
"312905086","LASAUTH01","9/24/2018 5:13:36 AM","Lockout","LASAUTH01"
"317056590","LASAUTH02","9/24/2018 5:13:38 AM","Lockout","LASAUTH01"
"317071549","LASAUTH02","9/24/2018 5:17:14 AM","Lockout","LASAUTH02"
"312905086","Unlocked By: munr","9/24/2018 5:19:45 AM","Unlock","LASAUTH01"
"312905086","Unlocked By: munr","9/24/2018 5:19:45 AM","Unlock","LASAUTH01"
"313505289","Unlocked By: davisc","9/24/2018 5:23:12 AM","Unlock","LASAUTH01"
"312905086","LASAUTH01","9/24/2018 5:26:10 AM","Lockout","LASAUTH01"
"316649722","Unlocked By: davisc","9/24/2018 5:26:39 AM","Unlock","LASAUTH01"
"312905086","Unlocked By: KMartindale","9/24/2018 5:28:31 AM","Unlock","LASAUTH02"
"317071549","Unlocked By: KMartindale","9/24/2018 5:34:10 AM","Unlock","LASAUTH02"
"317071549","Unlocked By: KMartindale","9/24/2018 5:34:10 AM","Unlock","LASAUTH02"
"313505289","Unlocked By: KMartindale","9/24/2018 5:36:07 AM","Unlock","LASAUTH02"
"317056590","Unlocked By: KMartindale","9/24/2018 5:36:49 AM","Unlock","LASAUTH02"
"316981297","LASAUTH01","9/24/2018 5:40:42 AM","Lockout","LASAUTH01"
"317026397","Unlocked By: KMartindale","9/24/2018 5:44:27 AM","Unlock","LASAUTH02"
"317026397","Unlocked By: KMartindale","9/24/2018 5:44:27 AM","Unlock","LASAUTH02"
"316981297","Unlocked By: KMartindale","9/24/2018 6:06:28 AM","Unlock","LASAUTH02"
"313515271","LASAUTH01","9/24/2018 6:20:06 AM","Lockout","LASAUTH01"
"313515271","Unlocked By: KMartindale","9/24/2018 6:21:05 AM","Unlock","LASAUTH02"
"313210090","LASAUTH02","9/24/2018 6:28:40 AM","Lockout","LASAUTH02"
"313485531","INGAPPSHSD63","9/24/2018 6:36:03 AM","Lockout","LASAUTH02"
"313265276","Unlocked By: KMartindale","9/24/2018 7:03:20 AM","Unlock","LASAUTH02"
"313265276","Unlocked By: KMartindale","9/24/2018 7:03:33 AM","Unlock","LASAUTH02"
"313360232","LASAUTH02","9/24/2018 7:19:38 AM","Lockout","LASAUTH01"
"313360232","LASAUTH02","9/24/2018 7:19:38 AM","Lockout","LASAUTH01"
"317027688","Unlocked By: Disacoff","9/24/2018 7:48:47 AM","Unlock","LASAUTH01"
"317071882","LASAUTH02","9/24/2018 7:52:18 AM","Lockout","LASAUTH02"
"316700392","LASAUTH02","9/24/2018 7:53:54 AM","Lockout","LASAUTH01"
"317027592","LASAUTH02","9/24/2018 8:06:50 AM","Lockout","LASAUTH02"
"316700392","Unlocked By: Disacoff","9/24/2018 8:08:22 AM","Unlock","LASAUTH01"
"317071882","Unlocked By: Disacoff","9/24/2018 8:16:11 AM","Unlock","LASAUTH01"
"317027685","Unlocked By: listonw","9/24/2018 8:16:21 AM","Unlock","LASAUTH01"
"317027592","Unlocked By: listonw","9/24/2018 8:32:28 AM","Unlock","LASAUTH01"
"312104338","INGSO1PO9CD245","9/24/2018 8:49:15 AM","Lockout","LASAUTH02"
"312104338","INGSO1PO9CD245","9/24/2018 8:49:15 AM","Lockout","LASAUTH02"
"317056952","Unlocked By: listonw","9/24/2018 9:05:50 AM","Unlock","LASAUTH01"
"309951335","LASNOBHAR01","9/24/2018 9:12:29 AM","Lockout","LASAUTH01"
"309951335","Unlocked By: listonw","9/24/2018 9:22:38 AM","Unlock","LASAUTH01"
"313480066","Unlocked By: listonw","9/24/2018 9:29:59 AM","Unlock","LASAUTH01"
"313480066","Unlocked By: listonw","9/24/2018 9:29:59 AM","Unlock","LASAUTH01"
"317056415","LASAUTH01","9/24/2018 9:36:13 AM","Lockout","LASAUTH01"
"313536092","LASAUTH02","9/24/2018 9:55:49 AM","Lockout","LASAUTH02"
"313536092","Unlocked By: listonw","9/24/2018 10:03:27 AM","Unlock","LASAUTH01"
"312954848","LASAUTH02","9/24/2018 10:15:44 AM","Lockout","LASAUTH02"
"317026397","LASAUTH02","9/24/2018 10:23:02 AM","Lockout","LASAUTH02"
"312954848","Unlocked By: listonw","9/24/2018 10:28:12 AM","Unlock","LASAUTH01"
"317071704","LASAUTH02","9/24/2018 10:30:42 AM","Lockout","LASAUTH02"
"317037235","LASAUTH02","9/24/2018 10:33:25 AM","Lockout","LASAUTH01"
"312954848","Unlocked By: Disacoff","9/24/2018 10:36:36 AM","Unlock","LASAUTH01"
"317056156","Unlocked By: listonw","9/24/2018 10:44:59 AM","Unlock","LASAUTH01"
"317056156","Unlocked By: listonw","9/24/2018 10:44:59 AM","Unlock","LASAUTH01"
"317026397","Unlocked By: listonw","9/24/2018 10:46:11 AM","Unlock","LASAUTH01"
"317037235","Unlocked By: listonw","9/24/2018 10:48:58 AM","Unlock","LASAUTH01"
"316745636","Unlocked By: listonw","9/24/2018 11:29:38 AM","Unlock","LASAUTH01"
"316745636","Unlocked By: listonw","9/24/2018 11:29:38 AM","Unlock","LASAUTH01"
"313485531","LASAUTH02","9/24/2018 11:40:08 AM","Lockout","LASAUTH01"
"317036379","LASAUTH02","9/24/2018 11:44:28 AM","Lockout","LASAUTH02"
"316981271","LASAUTH01","9/24/2018 11:44:29 AM","Lockout","LASAUTH01"
"317036379","LASAUTH02","9/24/2018 11:44:28 AM","Lockout","LASAUTH01"
"316981271","LASAUTH01","9/24/2018 11:44:29 AM","Lockout","LASAUTH01"
"317036379","Unlocked By: listonw","9/24/2018 11:49:25 AM","Unlock","LASAUTH01"
"317091230","LASAUTH01","9/24/2018 11:49:51 AM","Lockout","LASAUTH01"
"317036379","Unlocked By: listonw","9/24/2018 11:49:25 AM","Unlock","LASAUTH01"
"317091230","LASAUTH01","9/24/2018 11:49:51 AM","Lockout","LASAUTH01"
"313565713","LASAUTH02","9/24/2018 11:55:37 AM","Lockout","LASAUTH02"
"316821209","LASAUTH01","9/24/2018 12:00:30 PM","Lockout","LASAUTH01"
"317027768","LASAUTH02","9/24/2018 12:05:16 PM","Lockout","LASAUTH02"
"313360102 ","LASAUTH01","9/24/2018 12:17:39 PM","Lockout","LASAUTH01"
"313485531","Unlocked By: Disacoff","9/24/2018 12:23:13 PM","Unlock","LASAUTH01"
"317027768","Unlocked By: Disacoff","9/24/2018 12:24:14 PM","Unlock","LASAUTH01"
"317027768","Unlocked By: Disacoff","9/24/2018 12:24:14 PM","Unlock","LASAUTH01"
"311994373","LASAUTH02","9/24/2018 12:49:58 PM","Lockout","LASAUTH02"
"311994373","LASAUTH02","9/24/2018 12:49:58 PM","Lockout","LASAUTH01"
"311994373","Unlocked By: Disacoff","9/24/2018 12:51:00 PM","Unlock","LASAUTH01"
"311994373","Unlocked By: Disacoff","9/24/2018 12:51:22 PM","Unlock","LASAUTH01"
"313034860","INGS01P013CBO29","9/24/2018 1:01:33 PM","Lockout","LASAUTH02"
"316775992","Unlocked By: listonw","9/24/2018 1:14:10 PM","Unlock","LASAUTH01"
"316775992","Unlocked By: listonw","9/24/2018 1:14:10 PM","Unlock","LASAUTH01"
"313295062","Unlocked By: listonw","9/24/2018 1:16:45 PM","Unlock","LASAUTH01"
"317056218","Unlocked By: listonw","9/24/2018 1:17:21 PM","Unlock","LASAUTH01"
"316775992","Unlocked By: listonw","9/24/2018 1:22:34 PM","Unlock","LASAUTH01"
"317056218","LASAUTH01","9/24/2018 1:49:26 PM","Lockout","LASAUTH01"
"317056218","LASAUTH01","9/24/2018 1:49:26 PM","Lockout","LASAUTH01"
"317027686","LASAUTH02","9/24/2018 1:56:56 PM","Lockout","LASAUTH02"
"317056218","Unlocked By: listonw","9/24/2018 2:00:21 PM","Unlock","LASAUTH01"
"317056218","LASAUTH02","9/24/2018 2:03:33 PM","Lockout","LASAUTH02"
"317027686","Unlocked By: listonw","9/24/2018 2:04:38 PM","Unlock","LASAUTH01"
"317066491","LASAUTH01","9/24/2018 2:05:00 PM","Lockout","LASAUTH01"
"317027686","Unlocked By: listonw","9/24/2018 2:04:38 PM","Unlock","LASAUTH01"
"317066491","LASAUTH01","9/24/2018 2:05:00 PM","Lockout","LASAUTH01"
"317066491","Unlocked By: listonw","9/24/2018 2:09:39 PM","Unlock","LASAUTH01"
"317066491","Unlocked By: listonw","9/24/2018 2:09:39 PM","Unlock","LASAUTH01"
"317071948","LASAUTH02","9/24/2018 2:18:51 PM","Lockout","LASAUTH02"
"317071948","Unlocked By: listonw","9/24/2018 2:19:53 PM","Unlock","LASAUTH01"
"317071948","Unlocked By: listonw","9/24/2018 2:19:53 PM","Unlock","LASAUTH01"
"317056218","Unlocked By: listonw","9/24/2018 2:20:27 PM","Unlock","LASAUTH01"
"317066459","LASAUTH02","9/24/2018 2:31:06 PM","Lockout","LASAUTH02"
"317066459","Unlocked By: Disacoff","9/24/2018 2:32:14 PM","Unlock","LASAUTH01"
"317056217","Unlocked By: listonw","9/24/2018 2:37:48 PM","Unlock","LASAUTH01"
"316981271","LASAUTH02","9/24/2018 2:57:10 PM","Lockout","LASAUTH02"
"316981271","Unlocked By: listonw","9/24/2018 2:59:54 PM","Unlock","LASAUTH01"
"316981271","Unlocked By: listonw","9/24/2018 2:59:54 PM","Unlock","LASAUTH01"
"313510442","Unlocked By: listonw","9/24/2018 3:08:49 PM","Unlock","LASAUTH01"
"316650086","LASAUTH02","9/24/2018 3:14:51 PM","Lockout","LASAUTH02"
"316650086","LASAUTH02","9/24/2018 3:14:51 PM","Lockout","LASAUTH02"
"317056219","Unlocked By: listonw","9/24/2018 4:16:50 PM","Unlock","LASAUTH01"
